31289420
1000, 1000
(-0.6, -0.6), (9753.6, -0.6)
(9445.6, 40.6), (9753.6, 40.6)
(9753.6, -0.6), (9753.6, 40.6)
(8991.6, 80.6), (9445.6, 80.6)
(9445.6, 40.6), (9445.6, 80.6)
(9421.6, 120.4), (8991.6, 120.4)
(130.4, 120.6), (-0.6, 120.6)
(8991.6, 80.6), (8991.6, 120.4)
(-0.6, -0.6), (-0.6, 120.6)
(-0.6, 200.2), (394.6, 200.2)
(710.4, 160.6), (394.6, 160.6)
(9421.6, 120.4), (9421.6, 160.4)
(130.4, 120.6), (130.4, 160.4)
(-0.6, 160.4), (130.4, 160.4)
(9651.6, 160.4), (9421.6, 160.4)
(394.6, 160.6), (394.6, 200.2)
(-0.6, 160.4), (-0.6, 200.2)
(9970.6, 200.4), (9651.6, 200.4)
(-0.6, 200.4), (710.4, 200.4)
(9651.6, 160.4), (9651.6, 200.4)
(710.4, 160.6), (710.4, 200.4)
(9732.6, 240.6), (9970.6, 240.6)
(9970.6, 200.4), (9970.6, 240.6)
(9976.6, 280.4), (9732.6, 280.4)
(27.4, 280.6), (-0.6, 280.6)
(9732.6, 240.6), (9732.6, 280.4)
(-0.6, 200.4), (-0.6, 280.6)
(9976.6, 320.6), (9816.6, 320.6)
(27.4, 320.4), (-0.6, 320.4)
(9976.6, 280.4), (9976.6, 320.6)
(27.4, 280.6), (27.4, 320.4)
(9970.6, 360.4), (9816.6, 360.4)
(9816.6, 320.6), (9816.6, 360.4)
(9970.6, 400.6), (9060.6, 400.6)
(-0.6, 400.6), (215.4, 400.6)
(9970.6, 360.4), (9970.6, 400.6)
(-0.6, 320.4), (-0.6, 400.6)
(9731.6, 440.4), (9060.6, 440.4)
(-0.6, 440.4), (215.4, 440.4)
(9060.6, 400.6), (9060.6, 440.4)
(215.4, 400.6), (215.4, 440.4)
(9843.6, 480.4), (9731.6, 480.4)
(9731.6, 440.4), (9731.6, 480.4)
(9827.6, 560.6), (9843.6, 560.6)
(9843.6, 480.4), (9843.6, 560.6)
(9558.6, 600.6), (9827.6, 600.6)
(9827.6, 560.6), (9827.6, 600.6)
(9954.6, 640.4), (9558.6, 640.4)
(9558.6, 600.6), (9558.6, 640.4)
(6811.6, 680.6), (9954.6, 680.6)
(9954.6, 640.4), (9954.6, 680.6)
