48638505
1000, 1000
(-0.6, 50.2), (1335.6, 50.2)
(-0.6, -0.6), (9518.6, -0.6)
(6001.4, -0.4), (1335.6, -0.4)
(1335.6, -0.4), (1335.6, 50.2)
(-0.6, -0.6), (-0.6, 50.2)
(30.4, 100.2), (815.6, 100.2)
(1719.4, 50.6), (815.6, 50.6)
(9518.6, -0.6), (9518.6, 50.6)
(6001.4, -0.4), (6001.4, 50.4)
(30.4, 50.4), (6001.4, 50.4)
(9518.6, 50.6), (9343.6, 50.6)
(815.6, 50.6), (815.6, 100.2)
(30.4, 50.4), (30.4, 100.2)
(9343.6, 100.6), (8219.6, 100.6)
(1719.4, 100.4), (1618.4, 100.4)
(9343.6, 50.6), (9343.6, 100.6)
(1719.4, 50.6), (1719.4, 100.4)
(9844.6, 150.4), (8219.6, 150.4)
(156.4, 150.4), (1618.4, 150.4)
(8219.6, 100.6), (8219.6, 150.4)
(1618.4, 100.4), (1618.4, 150.4)
(9918.6, 200.4), (9844.6, 200.4)
(121.4, 200.4), (156.4, 200.4)
(9844.6, 150.4), (9844.6, 200.4)
(156.4, 150.4), (156.4, 200.4)
(-0.6, 300.2), (919.6, 300.2)
(1762.4, 250.6), (919.6, 250.6)
(9918.6, 200.4), (9918.6, 250.6)
(121.4, 200.4), (121.4, 250.4)
(-0.6, 250.4), (121.4, 250.4)
(9918.6, 250.6), (9336.6, 250.6)
(919.6, 250.6), (919.6, 300.2)
(-0.6, 250.4), (-0.6, 300.2)
(9336.6, 300.6), (7658.6, 300.6)
(1762.4, 300.4), (1054.4, 300.4)
(9336.6, 250.6), (9336.6, 300.6)
(1762.4, 250.6), (1762.4, 300.4)
(9686.6, 350.4), (7658.6, 350.4)
(813.4, 350.4), (1054.4, 350.4)
(7658.6, 300.6), (7658.6, 350.4)
(1054.4, 300.4), (1054.4, 350.4)
(9686.6, 400.6), (7438.6, 400.6)
(813.4, 400.4), (-0.6, 400.4)
(9686.6, 350.4), (9686.6, 400.6)
(813.4, 350.4), (813.4, 400.4)
(9350.6, 450.4), (7438.6, 450.4)
(446.4, 450.6), (-0.6, 450.6)
(7438.6, 400.6), (7438.6, 450.4)
(-0.6, 400.4), (-0.6, 450.6)
(9512.6, 500.4), (9350.6, 500.4)
(270.4, 500.4), (446.4, 500.4)
(9350.6, 450.4), (9350.6, 500.4)
(446.4, 450.6), (446.4, 500.4)
(624.4, 600.2), (1187.6, 600.2)
(1909.4, 550.6), (1187.6, 550.6)
(9512.6, 500.4), (9512.6, 550.6)
(270.4, 500.4), (270.4, 550.6)
(624.4, 550.6), (270.4, 550.6)
(9512.6, 550.6), (3570.6, 550.6)
(1187.6, 550.6), (1187.6, 600.2)
(624.4, 550.6), (624.4, 600.2)
(9748.6, 600.4), (3570.6, 600.4)
(29.4, 600.4), (1909.4, 600.4)
(3570.6, 550.6), (3570.6, 600.4)
(1909.4, 550.6), (1909.4, 600.4)
(8165.4, 700.2), (9478.6, 700.2)
(8165.4, 650.6), (7530.6, 650.6)
(9748.6, 600.4), (9748.6, 650.6)
(29.4, 600.4), (29.4, 650.6)
(151.4, 650.6), (29.4, 650.6)
(9748.6, 650.6), (9478.6, 650.6)
(9478.6, 650.6), (9478.6, 700.2)
(8165.4, 650.6), (8165.4, 700.2)
(8326.6, 700.4), (7530.6, 700.4)
(1810.4, 700.6), (151.4, 700.6)
(7530.6, 650.6), (7530.6, 700.4)
(151.4, 650.6), (151.4, 700.6)
(8873.4, 800.2), (9643.6, 800.2)
(8873.4, 750.6), (6767.6, 750.6)
(8326.6, 700.4), (8326.6, 750.4)
(1810.4, 700.6), (1810.4, 750.4)
(232.4, 750.4), (1810.4, 750.4)
(9643.6, 750.4), (8326.6, 750.4)
(9643.6, 750.4), (9643.6, 800.2)
(8873.4, 750.6), (8873.4, 800.2)
(9741.6, 800.4), (6767.6, 800.4)
(1214.4, 800.6), (232.4, 800.6)
(6767.6, 750.6), (6767.6, 800.4)
(232.4, 750.4), (232.4, 800.6)
(9880.6, 850.4), (9741.6, 850.4)
(-0.6, 850.4), (1214.4, 850.4)
(9741.6, 800.4), (9741.6, 850.4)
(1214.4, 800.6), (1214.4, 850.4)
(9880.6, 900.6), (9781.6, 900.6)
(-0.6, 900.6), (1231.4, 900.6)
(9880.6, 850.4), (9880.6, 900.6)
(-0.6, 850.4), (-0.6, 900.6)
(922.4, 1000.2), (1556.6, 1000.2)
(3844.4, 950.6), (1556.6, 950.6)
(9781.6, 900.6), (9781.6, 950.6)
(1231.4, 900.6), (1231.4, 950.4)
(922.4, 950.4), (1231.4, 950.4)
(9781.6, 950.6), (9667.6, 950.6)
(1556.6, 950.6), (1556.6, 1000.2)
(922.4, 950.4), (922.4, 1000.2)
(7151.4, 1050.2), (9856.6, 1050.2)
(7151.4, 1000.6), (3054.6, 1000.6)
(9667.6, 950.6), (9667.6, 1000.4)
(3844.4, 950.6), (3844.4, 1000.4)
(-0.6, 1000.4), (3844.4, 1000.4)
(9856.6, 1000.4), (9667.6, 1000.4)
(9856.6, 1000.4), (9856.6, 1050.2)
(7151.4, 1000.6), (7151.4, 1050.2)
(7056.6, 1050.4), (3054.6, 1050.4)
(718.4, 1050.6), (-0.6, 1050.6)
(3054.6, 1000.6), (3054.6, 1050.4)
(-0.6, 1000.4), (-0.6, 1050.6)
(8656.4, 1150.2), (9833.6, 1150.2)
(8656.4, 1100.6), (7957.6, 1100.6)
(7056.6, 1050.4), (7056.6, 1100.4)
(718.4, 1050.6), (718.4, 1100.4)
(503.4, 1100.4), (718.4, 1100.4)
(9833.6, 1100.4), (7056.6, 1100.4)
(9833.6, 1100.4), (9833.6, 1150.2)
(8656.4, 1100.6), (8656.4, 1150.2)
(1659.4, 1200.2), (2175.6, 1200.2)
(5120.4, 1150.6), (2175.6, 1150.6)
(7957.6, 1100.6), (7957.6, 1150.6)
(503.4, 1100.4), (503.4, 1150.6)
(1659.4, 1150.6), (503.4, 1150.6)
(7957.6, 1150.6), (6159.6, 1150.6)
(2175.6, 1150.6), (2175.6, 1200.2)
(1659.4, 1150.6), (1659.4, 1200.2)
(9789.6, 1200.4), (6159.6, 1200.4)
(-0.6, 1200.4), (5120.4, 1200.4)
(6159.6, 1150.6), (6159.6, 1200.4)
(5120.4, 1150.6), (5120.4, 1200.4)
(9870.6, 1250.4), (9789.6, 1250.4)
(1007.4, 1250.6), (-0.6, 1250.6)
(9789.6, 1200.4), (9789.6, 1250.4)
(-0.6, 1200.4), (-0.6, 1250.6)
(9870.6, 1300.6), (9830.6, 1300.6)
(1007.4, 1300.4), (272.4, 1300.4)
(9870.6, 1250.4), (9870.6, 1300.6)
(1007.4, 1250.6), (1007.4, 1300.4)
(9830.6, 1350.6), (9775.6, 1350.6)
(272.4, 1350.4), (-0.6, 1350.4)
(9830.6, 1300.6), (9830.6, 1350.6)
(272.4, 1300.4), (272.4, 1350.4)
(9273.6, 1400.6), (9775.6, 1400.6)
(9775.6, 1350.6), (9775.6, 1400.6)
(9816.6, 1450.4), (9273.6, 1450.4)
(6886.4, 1450.6), (-0.6, 1450.6)
(9273.6, 1400.6), (9273.6, 1450.4)
(-0.6, 1350.4), (-0.6, 1450.6)
(9944.6, 1500.4), (9816.6, 1500.4)
(1724.4, 1500.4), (6886.4, 1500.4)
(9816.6, 1450.4), (9816.6, 1500.4)
(6886.4, 1450.6), (6886.4, 1500.4)
(-0.6, 1600.2), (1444.6, 1600.2)
(4192.4, 1550.6), (1444.6, 1550.6)
(9944.6, 1500.4), (9944.6, 1550.4)
(1724.4, 1500.4), (1724.4, 1550.4)
(-0.6, 1550.4), (1724.4, 1550.4)
(9973.6, 1550.4), (9944.6, 1550.4)
(1444.6, 1550.6), (1444.6, 1600.2)
(-0.6, 1550.4), (-0.6, 1600.2)
(1180.4, 1650.2), (3117.6, 1650.2)
(4229.4, 1600.6), (3117.6, 1600.6)
(9973.6, 1550.4), (9973.6, 1600.6)
(4192.4, 1550.6), (4192.4, 1600.4)
(1180.4, 1600.4), (4192.4, 1600.4)
(9973.6, 1600.6), (9949.6, 1600.6)
(3117.6, 1600.6), (3117.6, 1650.2)
(1180.4, 1600.4), (1180.4, 1650.2)
(9949.6, 1650.6), (9860.6, 1650.6)
(4229.4, 1650.4), (984.4, 1650.4)
(9949.6, 1600.6), (9949.6, 1650.6)
(4229.4, 1600.6), (4229.4, 1650.4)
(9860.6, 1700.6), (9014.6, 1700.6)
(984.4, 1700.4), (-0.6, 1700.4)
(9860.6, 1650.6), (9860.6, 1700.6)
(984.4, 1650.4), (984.4, 1700.4)
(9608.6, 1750.4), (9014.6, 1750.4)
(105.4, 1750.6), (-0.6, 1750.6)
(9014.6, 1700.6), (9014.6, 1750.4)
(-0.6, 1700.4), (-0.6, 1750.6)
(9837.4, 1850.2), (9918.6, 1850.2)
(9837.4, 1800.6), (7157.6, 1800.6)
(9608.6, 1750.4), (9608.6, 1800.4)
(105.4, 1750.6), (105.4, 1800.4)
(79.4, 1800.4), (105.4, 1800.4)
(9918.6, 1800.4), (9608.6, 1800.4)
(9918.6, 1800.4), (9918.6, 1850.2)
(9837.4, 1800.6), (9837.4, 1850.2)
(7157.6, 1850.6), (5569.6, 1850.6)
(79.4, 1850.6), (2464.4, 1850.6)
(7157.6, 1800.6), (7157.6, 1850.6)
(79.4, 1800.4), (79.4, 1850.6)
(9358.6, 1900.4), (5569.6, 1900.4)
(-0.6, 1900.4), (2464.4, 1900.4)
(5569.6, 1850.6), (5569.6, 1900.4)
(2464.4, 1850.6), (2464.4, 1900.4)
(9009.4, 2000.2), (9567.6, 2000.2)
(9009.4, 1950.6), (5833.6, 1950.6)
(9358.6, 1900.4), (9358.6, 1950.4)
(-0.6, 1900.4), (-0.6, 1950.6)
(354.4, 1950.6), (-0.6, 1950.6)
(9567.6, 1950.4), (9358.6, 1950.4)
(9567.6, 1950.4), (9567.6, 2000.2)
(9009.4, 1950.6), (9009.4, 2000.2)
(9926.6, 2000.4), (5833.6, 2000.4)
(2043.4, 2000.6), (354.4, 2000.6)
(5833.6, 1950.6), (5833.6, 2000.4)
(354.4, 1950.6), (354.4, 2000.6)
(9926.6, 2050.6), (4062.6, 2050.6)
(2043.4, 2050.4), (1230.4, 2050.4)
(9926.6, 2000.4), (9926.6, 2050.6)
(2043.4, 2000.6), (2043.4, 2050.4)
(6732.6, 2100.4), (4062.6, 2100.4)
(-0.6, 2100.4), (1230.4, 2100.4)
(4062.6, 2050.6), (4062.6, 2100.4)
(1230.4, 2050.4), (1230.4, 2100.4)
(6732.6, 2150.6), (1663.6, 2150.6)
(-0.6, 2150.6), (1537.4, 2150.6)
(6732.6, 2100.4), (6732.6, 2150.6)
(-0.6, 2100.4), (-0.6, 2150.6)
(9845.6, 2200.4), (1663.6, 2200.4)
(1463.4, 2200.4), (1537.4, 2200.4)
(1663.6, 2150.6), (1663.6, 2200.4)
(1537.4, 2150.6), (1537.4, 2200.4)
(-0.6, 2300.2), (451.6, 2300.2)
(4257.4, 2250.6), (451.6, 2250.6)
(9845.6, 2200.4), (9845.6, 2250.4)
(1463.4, 2200.4), (1463.4, 2250.4)
(-0.6, 2250.4), (1463.4, 2250.4)
(9853.6, 2250.4), (9845.6, 2250.4)
(451.6, 2250.6), (451.6, 2300.2)
(-0.6, 2250.4), (-0.6, 2300.2)
(9853.6, 2300.6), (8907.6, 2300.6)
(4257.4, 2300.4), (88.4, 2300.4)
(9853.6, 2250.4), (9853.6, 2300.6)
(4257.4, 2250.6), (4257.4, 2300.4)
(9850.6, 2350.4), (8907.6, 2350.4)
(1046.4, 2350.6), (88.4, 2350.6)
(8907.6, 2300.6), (8907.6, 2350.4)
(88.4, 2300.4), (88.4, 2350.6)
(9850.6, 2400.6), (5533.6, 2400.6)
(1046.4, 2400.4), (-0.6, 2400.4)
(9850.6, 2350.4), (9850.6, 2400.6)
(1046.4, 2350.6), (1046.4, 2400.4)
(9770.6, 2450.4), (5533.6, 2450.4)
(5533.6, 2400.6), (5533.6, 2450.4)
(5903.4, 2550.2), (6116.6, 2550.2)
(5903.4, 2500.6), (5243.6, 2500.6)
(9770.6, 2450.4), (9770.6, 2500.6)
(-0.6, 2400.4), (-0.6, 2500.6)
(2715.4, 2500.6), (-0.6, 2500.6)
(9770.6, 2500.6), (6116.6, 2500.6)
(6116.6, 2500.6), (6116.6, 2550.2)
(5903.4, 2500.6), (5903.4, 2550.2)
(3.4, 2600.2), (2995.6, 2600.2)
(7486.4, 2550.6), (2995.6, 2550.6)
(5243.6, 2500.6), (5243.6, 2550.4)
(2715.4, 2500.6), (2715.4, 2550.4)
(3.4, 2550.4), (2715.4, 2550.4)
(9392.6, 2550.4), (5243.6, 2550.4)
(2995.6, 2550.6), (2995.6, 2600.2)
(3.4, 2550.4), (3.4, 2600.2)
(9648.6, 2600.4), (9392.6, 2600.4)
(241.4, 2600.4), (7486.4, 2600.4)
(9392.6, 2550.4), (9392.6, 2600.4)
(7486.4, 2550.6), (7486.4, 2600.4)
(1226.4, 2700.2), (2031.6, 2700.2)
(3629.4, 2650.6), (2031.6, 2650.6)
