3311463
1000, 1000
(7169.4, -0.6), (7377.6, -0.6)
(7169.4, 40.6), (7377.4, 40.6)
(7169.4, 40.6), (7169.4, -0.6)
(7377.6, -0.6), (7377.6, 160.6)
(7377.4, 40.6), (7377.4, 160.4)
(7377.6, 160.6), (1986.6, 160.6)
(7377.4, 160.4), (1543.4, 160.4)
(5801.6, 200.4), (1986.6, 200.4)
(5531.4, 200.6), (1543.4, 200.6)
(1986.6, 160.6), (1986.6, 200.4)
(1543.4, 160.4), (1543.4, 200.6)
(5801.6, 240.6), (1824.6, 240.6)
(5531.4, 240.4), (1665.4, 240.4)
(5801.6, 200.4), (5801.6, 240.6)
(5531.4, 200.6), (5531.4, 240.4)
(8547.4, 320.2), (8738.6, 320.2)
(8547.4, 280.6), (1135.6, 280.6)
(1824.6, 240.6), (1824.6, 280.4)
(1665.4, 240.4), (1665.4, 280.4)
(556.4, 280.4), (1665.4, 280.4)
(8738.6, 280.4), (1824.6, 280.4)
(8738.6, 280.4), (8738.6, 320.2)
(8547.4, 280.6), (8547.4, 320.2)
(6165.6, 320.4), (1135.6, 320.4)
(6085.4, 320.6), (556.4, 320.6)
(1135.6, 280.6), (1135.6, 320.4)
(556.4, 280.4), (556.4, 320.6)
(6165.6, 360.6), (5971.6, 360.6)
(6085.4, 360.4), (5471.4, 360.4)
(6165.6, 320.4), (6165.6, 360.6)
(6085.4, 320.6), (6085.4, 360.4)
(7442.6, 400.4), (5971.6, 400.4)
(7111.4, 400.6), (5471.4, 400.6)
(5971.6, 360.6), (5971.6, 400.4)
(5471.4, 360.4), (5471.4, 400.6)
(7442.6, 440.6), (2074.6, 440.6)
(7111.4, 440.4), (1834.4, 440.4)
(7442.6, 400.4), (7442.6, 440.6)
(7111.4, 400.6), (7111.4, 440.4)
(9469.6, 480.4), (2074.6, 480.4)
(6660.4, 480.6), (1834.4, 480.6)
(2074.6, 440.6), (2074.6, 480.4)
(1834.4, 440.4), (1834.4, 480.6)
(9689.4, 560.2), (9972.6, 560.2)
(9689.4, 520.6), (8666.6, 520.6)
(9469.6, 480.4), (9469.6, 520.4)
(6660.4, 480.6), (6660.4, 520.6)
(7743.4, 520.6), (6660.4, 520.6)
(9972.6, 520.4), (9469.6, 520.4)
(9972.6, 520.4), (9972.6, 560.2)
(9689.4, 520.6), (9689.4, 560.2)
(8666.6, 560.6), (3569.6, 560.6)
(7743.4, 560.4), (3376.4, 560.4)
(8666.6, 520.6), (8666.6, 560.6)
(7743.4, 520.6), (7743.4, 560.4)
(7514.4, 640.2), (9091.6, 640.2)
(7514.4, 600.6), (5854.6, 600.6)
(3569.6, 560.6), (3569.6, 600.4)
(3376.4, 560.4), (3376.4, 600.6)
(4650.4, 600.6), (3376.4, 600.6)
(9091.6, 600.4), (3569.6, 600.4)
(9091.6, 600.4), (9091.6, 640.2)
(7514.4, 600.6), (7514.4, 640.2)
(5854.6, 640.6), (4550.6, 640.6)
(4650.4, 640.4), (4520.4, 640.4)
(5854.6, 600.6), (5854.6, 640.6)
(4650.4, 600.6), (4650.4, 640.4)
(7865.6, 680.4), (4550.6, 680.4)
