5144694
1000, 1000
(-0.6, 7226.4), (-0.6, 7391.6)
(100.2, 5565.4), (100.2, 8584.6)
(50.6, 5565.4), (50.6, 2267.6)
(-0.6, 7391.6), (50.4, 7391.6)
(-0.6, 7226.4), (50.4, 7226.4)
(50.4, 1693.4), (50.4, 7226.4)
(50.4, 8584.6), (50.4, 7391.6)
(50.4, 8584.6), (100.2, 8584.6)
(50.6, 5565.4), (100.2, 5565.4)
(100.6, 2267.6), (100.6, 293.6)
(100.4, 1693.4), (100.4, 19.4)
(50.6, 2267.6), (100.6, 2267.6)
(50.4, 1693.4), (100.4, 1693.4)
(150.4, 384.6), (150.4, 293.6)
(150.6, 89.4), (150.6, 19.4)
(100.6, 293.6), (150.4, 293.6)
(100.4, 19.4), (150.6, 19.4)
(250.2, 8530.4), (250.2, 8953.6)
(200.6, 8530.4), (200.6, 5491.6)
(150.4, 384.6), (200.4, 384.6)
(150.6, 89.4), (200.6, 89.4)
(200.6, 428.4), (200.6, 89.4)
(200.4, 8953.6), (200.4, 384.6)
(200.4, 8953.6), (250.2, 8953.6)
(200.6, 8530.4), (250.2, 8530.4)
(250.6, 5491.6), (250.6, 1895.6)
(250.6, 428.4), (250.6, 1268.4)
(200.6, 5491.6), (250.6, 5491.6)
(200.6, 428.4), (250.6, 428.4)
(300.4, 2912.6), (300.4, 1895.6)
(300.6, 2381.4), (300.6, 1268.4)
(250.6, 1895.6), (300.4, 1895.6)
(250.6, 1268.4), (300.6, 1268.4)
(400.2, 1831.4), (400.2, 2218.6)
(350.6, 5354.4), (350.6, 2218.6)
(300.4, 2912.6), (350.4, 2912.6)
(300.6, 2381.4), (350.4, 2381.4)
(350.4, 1831.4), (350.4, 2381.4)
(350.4, 6462.6), (350.4, 2912.6)
(350.6, 2218.6), (400.2, 2218.6)
(350.4, 1831.4), (400.2, 1831.4)
(400.6, 6462.6), (400.6, 6142.6)
(400.6, 5354.4), (400.6, 5706.4)
(350.4, 6462.6), (400.6, 6462.6)
(350.6, 5354.4), (400.6, 5354.4)
(450.6, 6142.6), (450.6, 3693.6)
(450.4, 5706.4), (450.4, 2573.4)
(400.6, 6142.6), (450.6, 6142.6)
(400.6, 5706.4), (450.4, 5706.4)
(550.2, 1594.4), (550.2, 2006.6)
(500.6, 7824.4), (500.6, 2006.6)
(450.6, 3693.6), (500.4, 3693.6)
(450.4, 2573.4), (500.4, 2573.4)
(500.4, 1594.4), (500.4, 2573.4)
(500.4, 9575.6), (500.4, 3693.6)
(500.6, 2006.6), (550.2, 2006.6)
(500.4, 1594.4), (550.2, 1594.4)
(600.2, 3125.4), (600.2, 4588.6)
(550.6, 9265.4), (550.6, 4588.6)
(500.4, 9575.6), (550.6, 9575.6)
(500.6, 7824.4), (550.4, 7824.4)
(550.4, 3125.4), (550.4, 7824.4)
(550.6, 9575.6), (550.6, 9388.6)
(550.6, 4588.6), (600.2, 4588.6)
(550.4, 3125.4), (600.2, 3125.4)
(650.2, 3989.4), (650.2, 5406.6)
(600.6, 8663.4), (600.6, 5406.6)
(550.6, 9388.6), (600.4, 9388.6)
(550.6, 9265.4), (600.4, 9265.4)
(600.4, 3989.4), (600.4, 9265.4)
(600.4, 9979.6), (600.4, 9388.6)
(600.6, 5406.6), (650.2, 5406.6)
(600.4, 3989.4), (650.2, 3989.4)
(650.6, 9979.6), (650.6, 7851.6)
(650.4, 8663.4), (650.4, 7724.4)
(600.4, 9979.6), (650.6, 9979.6)
(600.6, 8663.4), (650.4, 8663.4)
(700.6, 7851.6), (700.6, 2518.6)
(700.4, 7724.4), (700.4, 1984.4)
(650.6, 7851.6), (700.6, 7851.6)
(650.4, 7724.4), (700.4, 7724.4)
(800.2, 2401.4), (800.2, 3361.6)
