42173102
1000, 1000
(7986.4, 50.2), (9195.6, 50.2)
(3836.4, -0.6), (9195.6, -0.6)
(7986.4, -0.4), (6198.6, -0.4)
(9195.6, 50.2), (9195.6, -0.6)
(7986.4, 50.2), (7986.4, -0.4)
(7884.6, 50.4), (6198.6, 50.4)
(374.4, 50.4), (3836.4, 50.4)
(6198.6, -0.4), (6198.6, 50.4)
(3836.4, -0.6), (3836.4, 50.4)
(7884.6, 100.6), (7029.6, 100.6)
(374.4, 100.4), (107.4, 100.4)
(7884.6, 50.4), (7884.6, 100.6)
(374.4, 50.4), (374.4, 100.4)
(1684.4, 200.2), (2916.6, 200.2)
(6548.4, 150.6), (2916.6, 150.6)
(7029.6, 100.6), (7029.6, 150.4)
(107.4, 100.4), (107.4, 150.6)
(1684.4, 150.6), (107.4, 150.6)
(9749.6, 150.4), (7029.6, 150.4)
(2916.6, 150.6), (2916.6, 200.2)
(1684.4, 150.6), (1684.4, 200.2)
(9749.6, 200.6), (447.6, 200.6)
(6548.4, 200.4), (-0.6, 200.4)
(9749.6, 150.4), (9749.6, 200.6)
(6548.4, 150.6), (6548.4, 200.4)
(9472.6, 250.4), (447.6, 250.4)
(447.6, 200.6), (447.6, 250.4)
(261.4, 350.2), (1378.6, 350.2)
(3490.4, 300.6), (1378.6, 300.6)
(9472.6, 250.4), (9472.6, 300.4)
(-0.6, 200.4), (-0.6, 300.6)
(261.4, 300.6), (-0.6, 300.6)
(9949.6, 300.4), (9472.6, 300.4)
(1378.6, 300.6), (1378.6, 350.2)
(261.4, 300.6), (261.4, 350.2)
(9949.6, 350.6), (8555.6, 350.6)
(3490.4, 350.4), (2200.4, 350.4)
(9949.6, 300.4), (9949.6, 350.6)
(3490.4, 300.6), (3490.4, 350.4)
(8696.6, 400.4), (8555.6, 400.4)
(449.4, 400.4), (2200.4, 400.4)
(8555.6, 350.6), (8555.6, 400.4)
(2200.4, 350.4), (2200.4, 400.4)
(8696.6, 450.6), (7932.6, 450.6)
(449.4, 450.6), (2230.4, 450.6)
(8696.6, 400.4), (8696.6, 450.6)
(449.4, 400.4), (449.4, 450.6)
(8392.4, 550.2), (9784.6, 550.2)
(8392.4, 500.6), (6542.6, 500.6)
(7932.6, 450.6), (7932.6, 500.4)
(2230.4, 450.6), (2230.4, 500.4)
(1936.4, 500.4), (2230.4, 500.4)
(9784.6, 500.4), (7932.6, 500.4)
(9784.6, 500.4), (9784.6, 550.2)
(8392.4, 500.6), (8392.4, 550.2)
(9876.6, 550.4), (6542.6, 550.4)
(-0.6, 550.4), (1936.4, 550.4)
(6542.6, 500.6), (6542.6, 550.4)
(1936.4, 500.4), (1936.4, 550.4)
(9876.6, 600.6), (4065.6, 600.6)
(-0.6, 600.6), (3114.4, 600.6)
(9876.6, 550.4), (9876.6, 600.6)
(-0.6, 550.4), (-0.6, 600.6)
