6634885
1000, 1000
(50.2, 9845.4), (50.2, 9865.6)
(-0.6, 7924.4), (-0.6, 9865.6)
(-0.4, 9845.4), (-0.4, 7966.6)
(50.2, 9865.6), (-0.6, 9865.6)
(50.2, 9845.4), (-0.4, 9845.4)
(100.2, 4858.4), (100.2, 4967.6)
(50.6, 4858.4), (50.6, 1056.6)
(-0.4, 7966.6), (50.6, 7966.6)
(-0.6, 7924.4), (50.4, 7924.4)
(50.4, 825.4), (50.4, 7924.4)
(50.6, 7966.6), (50.6, 4967.6)
(50.6, 4967.6), (100.2, 4967.6)
(50.6, 4858.4), (100.2, 4858.4)
(100.6, 825.4), (100.6, 1056.4)
(100.6, 825.4), (50.4, 825.4)
(250.2, 848.4), (250.2, 851.6)
(200.6, 848.4), (200.6, 603.6)
(200.6, 1056.6), (200.6, 851.6)
(200.4, 1056.4), (200.4, 581.4)
(200.4, 1056.4), (100.6, 1056.4)
(200.6, 1056.6), (50.6, 1056.6)
(200.6, 851.6), (250.2, 851.6)
(200.6, 848.4), (250.2, 848.4)
(300.2, 5248.4), (300.2, 5442.6)
(250.6, 5248.4), (250.6, 759.6)
(200.6, 603.6), (250.4, 603.6)
(200.4, 581.4), (250.6, 581.4)
(250.6, 644.4), (250.6, 581.4)
(250.4, 5442.6), (250.4, 603.6)
(250.4, 5442.6), (300.2, 5442.6)
(250.6, 5248.4), (300.2, 5248.4)
(350.2, 5583.4), (350.2, 5939.6)
(300.6, 7169.4), (300.6, 5939.6)
(250.6, 759.6), (300.4, 759.6)
(250.6, 644.4), (300.6, 644.4)
(300.6, 5583.4), (300.6, 644.4)
(300.4, 7381.6), (300.4, 759.6)
(300.6, 5939.6), (350.2, 5939.6)
(300.6, 5583.4), (350.2, 5583.4)
(350.4, 9408.6), (350.4, 7381.6)
(350.6, 9314.4), (350.6, 7169.4)
(300.4, 7381.6), (350.4, 7381.6)
(300.6, 7169.4), (350.6, 7169.4)
(400.6, 9408.6), (400.6, 2388.6)
(400.4, 9314.4), (400.4, 2204.4)
(350.4, 9408.6), (400.6, 9408.6)
(350.6, 9314.4), (400.4, 9314.4)
(450.4, 7919.6), (450.4, 2388.6)
(450.6, 7546.4), (450.6, 2204.4)
(400.6, 2388.6), (450.4, 2388.6)
(400.4, 2204.4), (450.6, 2204.4)
(500.6, 7919.6), (500.6, 229.6)
(500.4, 7546.4), (500.4, 121.4)
(450.4, 7919.6), (500.6, 7919.6)
(450.6, 7546.4), (500.4, 7546.4)
(550.4, 2007.6), (550.4, 229.6)
(550.6, 1989.4), (550.6, 121.4)
(500.6, 229.6), (550.4, 229.6)
(500.4, 121.4), (550.6, 121.4)
(600.4, 6460.6), (600.4, 2007.6)
(600.6, 6434.4), (600.6, 1989.4)
(550.4, 2007.6), (600.4, 2007.6)
(550.6, 1989.4), (600.6, 1989.4)
(650.6, 6460.6), (650.6, 3680.6)
(650.4, 6434.4), (650.4, 3118.4)
(600.4, 6460.6), (650.6, 6460.6)
(600.6, 6434.4), (650.4, 6434.4)
(750.2, 4079.4), (750.2, 4258.6)
(700.6, 6562.4), (700.6, 4258.6)
(650.6, 3680.6), (700.4, 3680.6)
(650.4, 3118.4), (700.6, 3118.4)
(700.6, 4079.4), (700.6, 3118.4)
(700.4, 6595.6), (700.4, 3680.6)
(700.6, 4258.6), (750.2, 4258.6)
(700.6, 4079.4), (750.2, 4079.4)
(750.6, 6562.4), (750.6, 6595.4)
(750.6, 6562.4), (700.6, 6562.4)
(850.2, 4222.4), (850.2, 4284.6)
(800.6, 4222.4), (800.6, 1267.6)
(800.6, 6595.6), (800.6, 4284.6)
(800.4, 6595.4), (800.4, 1237.4)
(800.4, 6595.4), (750.6, 6595.4)
(800.6, 6595.6), (700.4, 6595.6)
(800.6, 4284.6), (850.2, 4284.6)
(800.6, 4222.4), (850.2, 4222.4)
(900.2, 5051.4), (900.2, 5214.6)
(850.6, 5051.4), (850.6, 1192.6)
(800.6, 1267.6), (850.4, 1267.6)
(800.4, 1237.4), (850.4, 1237.4)
(850.4, 1100.4), (850.4, 1237.4)
(850.4, 5214.6), (850.4, 1267.6)
(850.4, 5214.6), (900.2, 5214.6)
(850.6, 5051.4), (900.2, 5051.4)
(950.2, 2051.4), (950.2, 2087.6)
(900.6, 2051.4), (900.6, 1782.6)
(850.6, 1192.6), (900.4, 1192.6)
(850.4, 1100.4), (900.6, 1100.4)
(900.6, 1530.4), (900.6, 1100.4)
(900.4, 2087.6), (900.4, 1192.6)
(900.4, 2087.6), (950.2, 2087.6)
(900.6, 2051.4), (950.2, 2051.4)
(1000.2, 8803.4), (1000.2, 8830.6)
(950.6, 8803.4), (950.6, 964.6)
(900.6, 1782.6), (950.4, 1782.6)
(900.6, 1530.4), (950.4, 1530.4)
(950.4, 913.4), (950.4, 1530.4)
(950.4, 8830.6), (950.4, 1782.6)
(950.4, 8830.6), (1000.2, 8830.6)
