56006394
1000, 1000
(-0.6, -0.6), (-0.6, 9882.6)
(50.6, 9882.6), (50.6, 9034.6)
(50.6, -0.6), (50.6, 666.4)
(-0.6, 9882.6), (50.6, 9882.6)
(-0.6, -0.6), (50.6, -0.6)
(100.6, 9034.6), (100.6, 8142.6)
(100.4, 666.4), (100.4, 520.4)
(50.6, 9034.6), (100.6, 9034.6)
(50.6, 666.4), (100.4, 666.4)
(150.4, 9925.6), (150.4, 8142.6)
(150.4, 301.4), (150.4, 520.4)
(100.6, 8142.6), (150.4, 8142.6)
(100.4, 520.4), (150.4, 520.4)
(250.2, 84.4), (250.2, 842.6)
(200.6, 2470.4), (200.6, 842.6)
(150.4, 9925.6), (200.6, 9925.6)
(150.4, 301.4), (200.4, 301.4)
(200.4, 84.4), (200.4, 301.4)
(200.6, 9925.6), (200.6, 8352.6)
(200.6, 842.6), (250.2, 842.6)
(200.4, 84.4), (250.2, 84.4)
(300.2, 5224.4), (300.2, 8456.6)
(250.6, 5224.4), (250.6, 2570.6)
(200.6, 8352.6), (250.4, 8352.6)
(200.6, 2470.4), (250.4, 2470.4)
(250.4, -0.6), (250.4, 2470.4)
(250.4, 8456.6), (250.4, 8352.6)
(250.4, 8456.6), (300.2, 8456.6)
(250.6, 5224.4), (300.2, 5224.4)
(300.4, 9215.6), (300.4, 2570.6)
(300.6, 974.4), (300.6, -0.6)
(250.6, 2570.6), (300.4, 2570.6)
(250.4, -0.6), (300.6, -0.6)
(400.2, 5573.4), (400.2, 9660.6)
(350.6, 5573.4), (350.6, 3844.6)
(300.4, 9215.6), (350.4, 9215.6)
(300.6, 974.4), (350.4, 974.4)
(350.4, 688.4), (350.4, 974.4)
(350.4, 9660.6), (350.4, 9215.6)
(350.4, 9660.6), (400.2, 9660.6)
(350.6, 5573.4), (400.2, 5573.4)
(400.4, 9503.6), (400.4, 3844.6)
(400.4, 45.4), (400.4, 688.4)
(350.6, 3844.6), (400.4, 3844.6)
(350.4, 688.4), (400.4, 688.4)
(450.6, 9503.6), (450.6, 8902.6)
(450.4, 45.4), (450.4, 18.4)
(400.4, 9503.6), (450.6, 9503.6)
(400.4, 45.4), (450.4, 45.4)
(550.2, 7260.4), (550.2, 9824.6)
(500.6, 7260.4), (500.6, 2542.6)
(450.6, 8902.6), (500.4, 8902.6)
(450.4, 18.4), (500.6, 18.4)
(500.6, 446.4), (500.6, 18.4)
(500.4, 9824.6), (500.4, 8902.6)
(500.4, 9824.6), (550.2, 9824.6)
